budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,77156,[],en,Alien Zone,"A man who is having an affair with a married woman is dropped off on the wrong street when going back to his hotel. He takes refuge out of the rain when an old man invites him in. He turns out to be a mortician, who tells him the stories of the people who have wound up in his establishment over the course of four stories.",0.000372,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-11-22,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't you dare go in there!,Alien Zone,4.0,3
52000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.frompariswithlovefilm.com/,26389,"[{""id"": 90, ""name"": ""paris""}, {""id"": 591, ""name"": ""cia""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 1667, ""name"": ""pimp""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 4087, ""name"": ""revelation""}, {""id"": 4653, ""name"": ""french""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6112, ""name"": ""firearm""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10726, ""name"": ""gang""}]",en,From Paris with Love,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig, working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realizes that Charlie may be his only hope of survival.",27.916284,"[{""name"": ""Apipoula\u00ef"", ""id"": 1076}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Grive Productions"", ""id"": 6877}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""W9"", ""id"": 34774}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-02-05,52826594,92.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Two agents. One city. No merci.,From Paris with Love,6.1,675
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,56930,"[{""id"": 1262, ""name"": ""mountains""}, {""id"": 5721, ""name"": ""engineer""}, {""id"": 34139, ""name"": ""railroad""}, {""id"": 211062, ""name"": ""ethics""}]",en,Tycoon,"Engineer Johnny Munroe is enlisted to build a railroad tunnel through a mountain to reach mines. His task is complicated, and his ethics are compromised, when he falls in love with his boss's daughter",0.042442,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1947-12-27,0,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Breath-taking Adventure !,Tycoon,6.6,4
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,4327,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 33705, ""name"": ""agent""}]",en,Charlie's Angels,"Aspects of this take on the 1970s hit TV series are similar to the original show :Angels Dylan, Natalie and Alex still work for Charlie and interface with Bosley. They still flip their hair, stop traffic with a smile and kick butt. The differences are the unsubtle humor, the martial arts training and the high-tech premise: This time, they're hot on the trail of stolen software.",40.20395,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-11-02,264105545,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,Get Some Action,Charlie's Angels,5.6,1232
14000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 10749, ""name"": ""Romance""}]",,12158,"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 3630, ""name"": ""half vampire""}]",en,Vampire in Brooklyn,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",6.772615,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-27,19800000,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A comic tale of horror and seduction.,Vampire in Brooklyn,4.5,111
1950000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,329540,[],en,The Marine 4: Moving Target,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.",3.696123,"[{""name"": ""WWE Studios"", ""id"": 10339}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2015-04-10,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Marine 4: Moving Target,5.8,49
2600000,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.sonyclassics.com/ridinggiants/,291,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 387, ""name"": ""california""}, {""id"": 658, ""name"": ""sea""}, {""id"": 966, ""name"": ""beach""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 1669, ""name"": ""wave""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 1671, ""name"": ""surfboard""}, {""id"": 1672, ""name"": ""lifestyle""}, {""id"": 2006, ""name"": ""extremsport""}]",en,Riding Giants,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,0.895946,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-09,3166000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Riding Giants,7.6,23
78000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,8698,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 5458, ""name"": ""men""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 191409, ""name"": ""captain nemo""}, {""id"": 191439, ""name"": ""allan quatermain""}, {""id"": 206581, ""name"": ""venezia""}, {""id"": 232533, ""name"": ""immortal""}]",en,The League of Extraordinary Gentlemen,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",47.436675,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""JD Productions"", ""id"": 475}, {""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""Angry Films"", ""id"": 12087}, {""name"": ""Mediastream Dritte Film GmbH & Co. Beteiligungs KG"", ""id"": 19352}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-11,179265204,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The power of seven become a league of one.,The League of Extraordinary Gentlemen,5.7,1155
10,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,208869,[],en,Plastic,"Sam &amp; Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by sadistic gangster. They need to raise £5m and pull off a daring diamond heist to clear their debt.",9.70276,"[{""name"": ""Gateway Films"", ""id"": 7353}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-04-30,0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,HUSTLE. HEIST. REPEAT.,Plastic,6.1,86
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",https://www.facebook.com/eastsidestorymovie,357837,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 271, ""name"": ""competition""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 207010, ""name"": ""dance teacher""}]",cs,Dancin' It's On,"This coming of age Dance Film, in the spirit of Dirty Dancing, Karate Kid, and High School Musical - is about a young girl from Beverly Hills, Jennifer who is visiting her Father's Panama City Beach Hotel during Summer Break, and falls in love with a Young Boy, Ken who works as a Dishwasher. Even though both are from different backgrounds, they share the same passion... DANCE and partner with each other to enter the 2nd Annual Florida State-Wide Dance Contest. While preparing for the contest, Jennifer and Ken must overcome scheming dance partners, a meddling father, and their own doubts for their love to prevail.",0.186234,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-16,0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Post Production,Dancin' Like You've Never Seen Before,Dancin' It's On,4.3,2
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,11870,"[{""id"": 776, ""name"": ""screenplay""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 170487, ""name"": ""essay""}, {""id"": 171067, ""name"": ""intellectual property""}]",en,Big Fat Liar,"Fourteen-year-old Jason Shepherd (Muniz) has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf (Paul Giamatti) steals his class paper and turns it into a smash movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee (Bynes) devise a high-tech plan to squeeze the truth out of Wolf.",9.125594,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-08,52970014,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The truth is never overrated,Big Fat Liar,5.6,197
40000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",http://wwws.warnerbros.de/thelakehouse/,2044,"[{""id"": 520, ""name"": ""chicago""}, {""id"": 1731, ""name"": ""writing""}, {""id"": 2301, ""name"": ""architect""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3667, ""name"": ""time""}, {""id"": 12436, ""name"": ""architecture""}, {""id"": 15021, ""name"": ""mysterious letter""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 47023, ""name"": ""first kiss""}, {""id"": 191100, ""name"": ""romantic drama""}, {""id"": 192966, ""name"": ""passage of time""}]",en,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",29.88736,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Sound for Film"", ""id"": 1143}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-16,114830111,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How do you hold on to someone you've never met?,The Lake House,6.5,670
60000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,11775,"[{""id"": 387, ""name"": ""california""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2699, ""name"": ""fetish""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 5728, ""name"": ""tycoon""}, {""id"": 6148, ""name"": ""court""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 10911, ""name"": ""inheritance""}, {""id"": 15160, ""name"": ""divorce""}]",en,Intolerable Cruelty,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,22.620125,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Alphaville Productions"", ""id"": 6556}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-02,119940815,100.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They can't keep their hands off each others assets.,Intolerable Cruelty,5.8,391
0,[],,281189,"[{""id"": 187056, ""name"": ""woman director""}]",en,Gory Gory Hallelujah,"Four actors compete for the role of Jesus - a black revolutionary, a bisexual hippie, a Jew, and a feminist. When all four are rejected, they hit the road on bad-ass motorcycles, bound for glory in New York City. But when a run-in with a gang of Elvises ends in murder, they find themselves taken prisoner in a little town called Jackville - where folk don't take kindly to blasphemers. The Jesuses fall prey to an evil conspiracy that can only lead to the Apocalypse.",0.033883,[],[],2003-11-05,0,0.0,[],Released,,Gory Gory Hallelujah,1.0,1
6500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,1116,"[{""id"": 212, ""name"": ""london england""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 392, ""name"": ""england""}, {""id"": 393, ""name"": ""civil war""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1208, ""name"": ""irland""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1756, ""name"": ""opression""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 3070, ""name"": ""mercenary""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4729, ""name"": ""dublin""}, {""id"": 4730, ""name"": ""irish civil war""}, {""id"": 6057, ""name"": ""peace""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 12579, ""name"": ""irish republican army""}, {""id"": 15202, ""name"": ""rural ireland""}, {""id"": 158217, ""name"": ""colonialism""}]",en,The Wind That Shakes the Barley,"Set during the 1920’s Irish revolution against the British, an Irish medical student is about to start his new job in London – but after he witnesses the mercenary atrocities of the British, he decides to join his brother in the IRA to fight for Irish independence.",6.787967,"[{""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Matador Pictures"", ""id"": 707}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""B\u00f3rd Scann\u00e1n na h\u00c9ireann"", ""id"": 1898}, {""name"": ""Element Films"", ""id"": 2274}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Path\u00e9 Distribution"", ""id"": 3012}, {""name"": ""Irish Film Board"", ""id"": 5267}, {""name"": ""Tornasol Films"", ""id"": 7680}, {""name"": ""Sixteen Films"", ""id"": 12695}, {""name"": ""Regent Capital"", ""id"": 12696}, {""name"": ""EMC Produktion"", ""id"": 19929}, {""name"": ""Cin\u00e9art"", ""id"": 19930}, {""name"": ""TV3 Television Network Ireland"", ""id"": 19931}, {""name"": ""Filmcoopi Z\u00fcrich"", ""id"": 19932}, {""name"": ""Oil Flick Films No.2"", ""id"": 19933}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}]",2006-05-18,22889018,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,Winner of the PALME D'OR at the 2006 Cannes Film Festival.,The Wind That Shakes the Barley,7.1,154
